,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
1428,117460,KOSPI,KODEX 에너지화학,,,,,,,
1429,140710,KOSPI,KODEX 운송,,,,,,,
1430,144600,KOSPI,KODEX 은선물(H),,,,,,,
1431,091170,KOSPI,KODEX 은행,,,,,,,
1432,114800,KOSPI,KODEX 인버스,,,,,,,
1433,101280,KOSPI,KODEX 일본TOPIX100,,,,,,,
1434,091180,KOSPI,KODEX 자동차,,,,,,,
1435,363570,KOSPI,KODEX 장기종합채권(AA-이상)액티브KAP,,,,,,,
1436,273130,KOSPI,KODEX 종합채권(AA-이상)액티브,,,,,,,
1437,169950,KOSPI,KODEX 중국본토 A50,,,,,,,
1438,283580,KOSPI,KODEX 중국본토CSI300,,,,,,,
1439,102970,KOSPI,KODEX 증권,,,,,,,
1440,372330,KOSPI,KODEX 차이나항셍테크,,,,,,,
1441,117680,KOSPI,KODEX 철강,,,,,,,
1442,279540,KOSPI,KODEX 최소변동성,,,,,,,
1443,229200,KOSPI,KODEX 코스닥 150,,,,,,,
1444,233740,KOSPI,KODEX 코스닥150 레버리지,,,,,,,
1445,360150,KOSPI,KODEX 코스닥150롱코스피200숏선물,,,,,,,
1446,251340,KOSPI,KODEX 코스닥150선물인버스,,,,,,,
1447,226490,KOSPI,KODEX 코스피,,,,,,,
1448,237350,KOSPI,KODEX 코스피100,,,,,,,
1449,359210,KOSPI,KODEX 코스피TR,,,,,,,
1450,337140,KOSPI,KODEX 코스피대형주,,,,,,,
1451,138920,KOSPI,KODEX 콩선물(H),,,,,,,
1452,244660,KOSPI,KODEX 퀄리티Plus,,,,,,,
1453,375770,KOSPI,KODEX 탄소효율그린뉴딜,,,,,,,
1454,266410,KOSPI,KODEX 필수소비재,,,,,,,
1455,298770,KOSPI,KODEX 한국대만IT프리미어,,,,,,,
1456,266420,KOSPI,KODEX 헬스케어,,,,,,,
1457,364690,KOSPI,KODEX 혁신기술테마액티브,,,,,,,
1458,069660,KOSPI,KOSEF 200,,,,,,,
1459,294400,KOSPI,KOSEF 200TR,,,,,,,
1460,253250,KOSPI,KOSEF 200선물레버리지,,,,,,,
1461,253240,KOSPI,KOSEF 200선물인버스,,,,,,,
1462,253230,KOSPI,KOSEF 200선물인버스2X,,,,,,,
1463,331910,KOSPI,KOSEF Fn중소형,,,,,,,
1464,100910,KOSPI,KOSEF KRX100,,,,,,,
1465,104530,KOSPI,KOSEF 고배당,,,,,,,
1466,148070,KOSPI,KOSEF 국고채10년,,,,,,,
1467,167860,KOSPI,KOSEF 국고채10년레버리지,,,,,,,
1468,114470,KOSPI,KOSEF 국고채3년,,,,,,,
1469,130730,KOSPI,KOSEF 단기자금,,,,,,,
1470,394340,KOSPI,KOSEF 릭소글로벌디지털경제MSCI,,,,,,,
1471,394350,KOSPI,KOSEF 릭소글로벌퓨처모빌리티MSCI,,,,,,,
1472,138230,KOSPI,KOSEF 미국달러선물,,,,,,,
1473,225800,KOSPI,KOSEF 미국달러선물레버리지,,,,,,,
1474,139660,KOSPI,KOSEF 미국달러선물인버스,,,,,,,
1475,230480,KOSPI,KOSEF 미국달러선물인버스2X,,,,,,,
1476,373790,KOSPI,KOSEF 미국방어배당성장나스닥,,,,,,,
1477,104520,KOSPI,KOSEF 블루칩,,,,,,,
1478,200250,KOSPI,KOSEF 인도Nifty50(합성),,,,,,,
1479,316670,KOSPI,KOSEF 코스닥150,,,,,,,
1480,291630,KOSPI,KOSEF 코스닥150선물레버리지,,,,,,,
1481,291620,KOSPI,KOSEF 코스닥150선물인버스,,,,,,,
1482,153270,KOSPI,KOSEF 코스피100,,,,,,,
1483,122260,KOSPI,KOSEF 통안채1년,,,,,,,
1484,114450,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업,의약품 중간체 등,2009-12-22,12월,이기성,http://www.kpxls.com/,전라남도
1485,025000,KOSPI,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",1994-12-27,12월,"양준영, 김문영, 최재호(각자대표이사)",http://www.kpxchemical.com,서울특별시
1486,092230,KOSPI,KPX홀딩스,기초 화학물질 제조업,지주회사,2006-10-12,12월,양준영,http://www.kpxholdings.com,서울특별시
1487,000040,KOSPI,KR모터스,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",1976-05-25,12월,노성석,http://www.krmotors.com,경상남도
1488,00004217,KOSPI,KR모터스 1WR,,,,,,,
1489,044450,KOSPI,KSS해운,해상 운송업,"특수화물해상운송(케이컬,액화가스,냉동.냉장화물),선박대여",2007-10-26,12월,이대성,,서울특별시
1490,030200,KOSPI,KT,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",1998-12-23,12월,구현모,http://www.kt.com,경기도
1491,033780,KOSPI,KT&G,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",1999-10-08,12월,"Baek, Bok-In",http://www.ktng.com,대전광역시
1492,030210,KOSPI,KTB투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",1996-11-19,12월,"이병철, 이창근 (각자 대표이사)",http://www.ktb.co.kr,서울특별시
1493,168300,KOSPI,KTOP 코스피50,,,,,,,
1494,058850,KOSPI,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,12월,박경원,http://www.ktcs.co.kr,대전광역시
1495,058860,KOSPI,KTis,기타 정보 서비스업,"114전화번호안내, 고객센터",2010-12-17,12월,윤경근,http://www.ktis.co.kr,서울특별시
1496,060370,KOSDAQ,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,2002-02-15,12월,김형준,http://www.ktsubmarine.co.kr,부산광역시
1497,093050,KOSPI,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,12월,"오규식, 김상균 (각자 대표이사)",http://www.lfcorp.com,서울특별시
1498,003550,KOSPI,LG,기타 금융업,지주회사,1970-02-13,12월,"구광모, 권영수",http://www.lg.co.kr,서울특별시
1499,034220,KOSPI,LG디스플레이,전자부품 제조업,액정표시장치(TFT-LCD) 제조,2004-07-23,12월,정호영,http://www.lgdisplay.com,서울특별시
1500,051900,KOSPI,LG생활건강,기타 화학제품 제조업,"화장품,생활용품 제조,도매",2001-04-25,12월,차 석 용,http://www.lgcare.com,서울특별시
1501,051905,KOSPI,LG생활건강우,,,,,,,
1502,003555,KOSPI,LG우,,,,,,,
1503,032640,KOSPI,LG유플러스,전기 통신업,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",2008-04-21,12월,황현식,http://www.uplus.co.kr,서울특별시
1504,011070,KOSPI,LG이노텍,전자부품 제조업,기타 전자부품 제조업,2008-07-24,12월,정철동,http://www.lginnotek.co.kr,서울특별시
1505,066570,KOSPI,LG전자,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",2002-04-22,12월,"권봉석, 배두용",http://www.lge.co.kr,서울특별시
1506,066575,KOSPI,LG전자우,,,,,,,
1507,037560,KOSPI,LG헬로비전,텔레비전 방송업,"케이블TV, 인터넷서비스 등",2012-11-09,12월,송구영,http://www.lghellovision.net,서울특별시
1508,051910,KOSPI,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",2001-04-25,12월,신학철,http://www.lgchem.com,서울특별시
1509,051915,KOSPI,LG화학우,,,,,,,
1510,079550,KOSPI,LIG넥스원,무기 및 총포탄 제조업,정밀유도무기 등,2015-10-02,12월,김지찬,http://www.lignex1.com,경기도
1511,006260,KOSPI,LS,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,12월,이광우,http://www.lsholdings.co.kr,서울특별시
1512,010120,KOSPI,LS ELECTRIC,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,"구자균, 박용상, 남기원",http://www.ls-electric.com,경기도
1513,000680,KOSPI,LS네트웍스,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대",1973-11-15,12월,"구자용,문성준(각자 대표이사)",http://www.lsnetworks.co.kr,경상남도
1514,229640,KOSPI,LS전선아시아,기타 금융업,,2016-09-22,12월,백인재,http://www.lscnsasia.co.kr,서울특별시
1515,108320,KOSDAQ,LX세미콘,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등",2010-06-08,12월,손보익,http://lxsemicon.com,대전광역시
1516,001120,KOSPI,LX인터내셔널,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",1976-01-30,12월,윤춘성,http://www.lxinternational.co.kr,서울특별시
1517,108670,KOSPI,LX하우시스,플라스틱제품 제조업,"창호재, 자동차부품 등",2009-04-20,12월,"강계웅, 강인식",http://www.lghausys.com,서울특별시
1518,108675,KOSPI,LX하우시스우,,,,,,,
1519,383800,KOSPI,LX홀딩스,기타 금융업,지주회사,2021-05-27,12월,"구본준, 송치호",http://www.lxholdings.co.kr,서울특별시
1520,38380K,KOSPI,LX홀딩스1우,,,,,,,
1521,023150,KOSPI,MH에탄올,알코올음료 제조업,"주정,탄산가스 제조",1996-12-24,12월,윤현의,http://www.mhethanol.com,경상남도
1522,035420,KOSPI,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,2008-11-28,12월,한성숙,http://www.navercorp.com,경기도
1523,160550,KOSDAQ,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,2014-12-23,12월,김우택,http://www.its-new.co.kr,서울특별시
1524,053290,KOSDAQ,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재,2002-12-10,12월,주민홍,http://www.neungyule.com,서울특별시
1525,55G305,KOSPI,NHG305삼성전자콜,,,,,,,
1526,55G306,KOSPI,NHG306삼성전자콜,,,,,,,
1527,55G307,KOSPI,NHG307삼성전자풋,,,,,,,
1528,55G308,KOSPI,NHG308삼성전자풋,,,,,,,
1529,55G309,KOSPI,NHG309삼성전자풋,,,,,,,
1530,55G310,KOSPI,NHG310삼성전자풋,,,,,,,
1531,55G313,KOSPI,NHG313SK하이닉콜,,,,,,,
1532,55G314,KOSPI,NHG314SK하이닉콜,,,,,,,
1533,55G317,KOSPI,NHG317SK하이닉풋,,,,,,,
1534,55G318,KOSPI,NHG318SK하이닉풋,,,,,,,
1535,55G320,KOSPI,NHG320SK하이닉풋,,,,,,,
1536,55G323,KOSPI,NHG323카카오콜,,,,,,,
1537,55G324,KOSPI,NHG324카카오콜,,,,,,,
1538,55G328,KOSPI,NHG328카카오풋,,,,,,,
1539,55G329,KOSPI,NHG329카카오풋,,,,,,,
1540,55G332,KOSPI,NHG332네이버콜,,,,,,,
1541,55G333,KOSPI,NHG333네이버콜,,,,,,,
1542,55G334,KOSPI,NHG334네이버콜,,,,,,,
1543,55G336,KOSPI,NHG336네이버풋,,,,,,,
1544,55G337,KOSPI,NHG337네이버풋,,,,,,,
1545,55G342,KOSPI,NHG342현대차콜,,,,,,,
1546,55G344,KOSPI,NHG344현대차콜,,,,,,,
1547,55G345,KOSPI,NHG345현대차콜,,,,,,,
1548,55G349,KOSPI,NHG349현대차풋,,,,,,,
1549,55G350,KOSPI,NHG350현대차풋,,,,,,,
1550,55G351,KOSPI,NHG351현대차풋,,,,,,,
1551,55G353,KOSPI,NHG353기아콜,,,,,,,
1552,55G354,KOSPI,NHG354기아콜,,,,,,,
1553,55G359,KOSPI,NHG359기아풋,,,,,,,
1554,55G360,KOSPI,NHG360기아풋,,,,,,,
1555,55G363,KOSPI,NHG363SK텔레콤콜,,,,,,,
1556,55G366,KOSPI,NHG366SK텔레콤콜,,,,,,,
1557,55G371,KOSPI,NHG371SK텔레콤풋,,,,,,,
1558,55G372,KOSPI,NHG372SK텔레콤풋,,,,,,,
1559,55G378,KOSPI,NHG378삼성바이콜,,,,,,,
1560,55G381,KOSPI,NHG381삼성바이풋,,,,,,,
1561,55G382,KOSPI,NHG382삼성바이풋,,,,,,,
1562,55G383,KOSPI,NHG383삼성바이풋,,,,,,,
1563,55G384,KOSPI,NHG384삼성바이풋,,,,,,,
1564,55G389,KOSPI,NHG389LG화학콜,,,,,,,
1565,55G390,KOSPI,NHG390LG화학콜,,,,,,,
1566,55G393,KOSPI,NHG393LG화학풋,,,,,,,
1567,55G394,KOSPI,NHG394LG화학풋,,,,,,,
1568,55G395,KOSPI,NHG395LG화학풋,,,,,,,
1569,55G396,KOSPI,NHG396LG화학풋,,,,,,,
1570,55G401,KOSPI,NHG401삼성SDI콜,,,,,,,
1571,55G402,KOSPI,NHG402삼성SDI콜,,,,,,,
1572,55G405,KOSPI,NHG405삼성SDI풋,,,,,,,
1573,55G406,KOSPI,NHG406삼성SDI풋,,,,,,,
1574,55G407,KOSPI,NHG407삼성SDI풋,,,,,,,
1575,55G408,KOSPI,NHG408삼성SDI풋,,,,,,,
1576,55G418,KOSPI,NHG418삼성전자콜,,,,,,,
1577,55G420,KOSPI,NHG420삼성전자콜,,,,,,,
1578,55G427,KOSPI,NHG427삼성전자풋,,,,,,,
1579,55G428,KOSPI,NHG428삼성전자풋,,,,,,,
1580,55G429,KOSPI,NHG429삼성전자풋,,,,,,,
1581,55G464,KOSPI,NHG464삼성SDI풋,,,,,,,
1582,55G465,KOSPI,NHG465삼성SDI풋,,,,,,,
1583,55G474,KOSPI,NHG474SK텔레콤콜,,,,,,,
1584,55G475,KOSPI,NHG475SK텔레콤콜,,,,,,,
1585,55G476,KOSPI,NHG476SK텔레콤콜,,,,,,,
1586,55G477,KOSPI,NHG477SK텔레콤콜,,,,,,,
1587,55G498,KOSPI,NHG498현대차콜,,,,,,,
1588,55G511,KOSPI,NHG511기아콜,,,,,,,
1589,55G634,KOSPI,NHG634SK하이닉콜,,,,,,,
1590,55G635,KOSPI,NHG635SK하이닉콜,,,,,,,
1591,55G636,KOSPI,NHG636SK하이닉콜,,,,,,,
1592,55G637,KOSPI,NHG637SK하이닉풋,,,,,,,
1593,55G638,KOSPI,NHG638SK하이닉풋,,,,,,,
1594,55G639,KOSPI,NHG639SK하이닉풋,,,,,,,
1595,55G640,KOSPI,NHG640삼성바이콜,,,,,,,
1596,55G641,KOSPI,NHG641삼성바이콜,,,,,,,
1597,55G642,KOSPI,NHG642삼성바이콜,,,,,,,
1598,55G643,KOSPI,NHG643삼성바이콜,,,,,,,
1599,55G644,KOSPI,NHG644삼성바이콜,,,,,,,
1600,55G645,KOSPI,NHG645삼성바이콜,,,,,,,
1601,55G646,KOSPI,NHG646삼성바이콜,,,,,,,
1602,55G647,KOSPI,NHG647삼성바이콜,,,,,,,
1603,55G648,KOSPI,NHG648삼성바이콜,,,,,,,
1604,55G649,KOSPI,NHG649삼성바이콜,,,,,,,
1605,55G650,KOSPI,NHG650삼성바이콜,,,,,,,
1606,55G651,KOSPI,NHG651삼성바이콜,,,,,,,
1607,55G652,KOSPI,NHG652삼성바이콜,,,,,,,
1608,55G653,KOSPI,NHG653삼성바이콜,,,,,,,
1609,55G654,KOSPI,NHG654삼성바이콜,,,,,,,
1610,55G655,KOSPI,NHG655삼성SDI콜,,,,,,,
1611,55G656,KOSPI,NHG656삼성SDI콜,,,,,,,
1612,55G657,KOSPI,NHG657삼성SDI콜,,,,,,,
1613,55G658,KOSPI,NHG658삼성SDI콜,,,,,,,
1614,55G659,KOSPI,NHG659삼성SDI콜,,,,,,,
1615,55G660,KOSPI,NHG660삼성SDI콜,,,,,,,
1616,55G661,KOSPI,NHG661삼성SDI콜,,,,,,,
1617,55G662,KOSPI,NHG662삼성SDI콜,,,,,,,
1618,55G663,KOSPI,NHG663삼성SDI콜,,,,,,,
1619,55G664,KOSPI,NHG664삼성SDI콜,,,,,,,
1620,55G665,KOSPI,NHG665삼성SDI콜,,,,,,,
1621,55G666,KOSPI,NHG666삼성SDI콜,,,,,,,
1622,55G667,KOSPI,NHG667삼성SDI콜,,,,,,,
1623,55G668,KOSPI,NHG668삼성SDI콜,,,,,,,
1624,55G669,KOSPI,NHG669삼성SDI콜,,,,,,,
1625,55G670,KOSPI,NHG670현대차콜,,,,,,,
1626,55G671,KOSPI,NHG671현대차콜,,,,,,,
1627,55G672,KOSPI,NHG672현대차콜,,,,,,,
1628,55G673,KOSPI,NHG673현대차콜,,,,,,,
1629,55G674,KOSPI,NHG674현대차콜,,,,,,,
1630,55G675,KOSPI,NHG675현대차콜,,,,,,,
1631,55G676,KOSPI,NHG676현대차콜,,,,,,,
1632,55G677,KOSPI,NHG677현대차콜,,,,,,,
1633,55G678,KOSPI,NHG678현대차콜,,,,,,,
1634,55G679,KOSPI,NHG679현대차콜,,,,,,,
1635,55G680,KOSPI,NHG680현대차콜,,,,,,,
1636,55G681,KOSPI,NHG681현대차콜,,,,,,,
1637,55G682,KOSPI,NHG682현대차풋,,,,,,,
1638,55G683,KOSPI,NHG683현대차풋,,,,,,,
1639,55G684,KOSPI,NHG684현대차풋,,,,,,,
1640,55G685,KOSPI,NHG685현대차풋,,,,,,,
1641,55G686,KOSPI,NHG686현대차풋,,,,,,,
1642,55G687,KOSPI,NHG687현대차풋,,,,,,,
1643,55G688,KOSPI,NHG688현대차풋,,,,,,,
1644,55G689,KOSPI,NHG689현대차풋,,,,,,,
1645,55G690,KOSPI,NHG690기아콜,,,,,,,
1646,55G691,KOSPI,NHG691기아콜,,,,,,,
1647,55G692,KOSPI,NHG692기아콜,,,,,,,
1648,55G693,KOSPI,NHG693기아콜,,,,,,,
1649,55G694,KOSPI,NHG694기아콜,,,,,,,
1650,55G695,KOSPI,NHG695기아콜,,,,,,,
1651,55G696,KOSPI,NHG696한국전력콜,,,,,,,
1652,55G697,KOSPI,NHG697한국전력콜,,,,,,,
1653,55G698,KOSPI,NHG698한국전력콜,,,,,,,
1654,55G699,KOSPI,NHG699한국전력콜,,,,,,,
1655,55G700,KOSPI,NHG700한국전력콜,,,,,,,
1656,55G701,KOSPI,NHG701한국전력콜,,,,,,,
1657,55G702,KOSPI,NHG702한국전력콜,,,,,,,
1658,55G703,KOSPI,NHG703한국전력콜,,,,,,,
1659,55G704,KOSPI,NHG704한국전력콜,,,,,,,
1660,55G705,KOSPI,NHG705한국전력콜,,,,,,,
1661,55G706,KOSPI,NHG706한국전력콜,,,,,,,
1662,55G707,KOSPI,NHG707한국전력콜,,,,,,,
1663,55G708,KOSPI,NHG708삼성물산콜,,,,,,,
1664,55G709,KOSPI,NHG709삼성물산콜,,,,,,,
1665,55G710,KOSPI,NHG710삼성물산콜,,,,,,,
1666,55G711,KOSPI,NHG711삼성물산콜,,,,,,,
1667,55G712,KOSPI,NHG712삼성물산콜,,,,,,,
1668,55G713,KOSPI,NHG713삼성물산콜,,,,,,,
1669,55G714,KOSPI,NHG714삼성물산콜,,,,,,,
1670,55G715,KOSPI,NHG715삼성물산콜,,,,,,,
1671,55G716,KOSPI,NHG716삼성물산콜,,,,,,,
1672,55G717,KOSPI,NHG717삼성물산콜,,,,,,,
1673,55G718,KOSPI,NHG718삼성물산콜,,,,,,,
1674,55G719,KOSPI,NHG719삼성물산콜,,,,,,,
1675,55G720,KOSPI,NHG720셀트리온콜,,,,,,,
1676,55G721,KOSPI,NHG721셀트리온콜,,,,,,,
1677,55G722,KOSPI,NHG722셀트리온콜,,,,,,,
1678,55G723,KOSPI,NHG723셀트리온콜,,,,,,,
1679,55G724,KOSPI,NHG724셀트리온콜,,,,,,,
1680,55G725,KOSPI,NHG725셀트리온콜,,,,,,,
1681,55G726,KOSPI,NHG726셀트리온콜,,,,,,,
1682,55G727,KOSPI,NHG727셀트리온콜,,,,,,,
1683,55G728,KOSPI,NHG728셀트리온풋,,,,,,,
1684,55G729,KOSPI,NHG729셀트리온풋,,,,,,,
1685,55G730,KOSPI,NHG730셀트리온풋,,,,,,,
1686,55G731,KOSPI,NHG731셀트리온풋,,,,,,,
1687,55G732,KOSPI,NHG732셀트리온풋,,,,,,,
1688,55G733,KOSPI,NHG733셀트리온풋,,,,,,,
1689,55G734,KOSPI,NHG734셀트리온풋,,,,,,,
1690,55G735,KOSPI,NHG735셀트리온풋,,,,,,,
1691,55G736,KOSPI,NHG736POSCO콜,,,,,,,
1692,55G737,KOSPI,NHG737POSCO콜,,,,,,,
1693,55G738,KOSPI,NHG738POSCO콜,,,,,,,
1694,55G739,KOSPI,NHG739POSCO콜,,,,,,,
1695,55G740,KOSPI,NHG740POSCO콜,,,,,,,
1696,55G741,KOSPI,NHG741POSCO콜,,,,,,,
1697,55G742,KOSPI,NHG742POSCO콜,,,,,,,
1698,55G743,KOSPI,NHG743POSCO콜,,,,,,,
1699,55G744,KOSPI,NHG744POSCO콜,,,,,,,
1700,55G745,KOSPI,NHG745POSCO콜,,,,,,,
1701,55G746,KOSPI,NHG746POSCO콜,,,,,,,
1702,55G747,KOSPI,NHG747POSCO콜,,,,,,,
1703,55G748,KOSPI,NHG748POSCO콜,,,,,,,
1704,55G749,KOSPI,NHG749POSCO콜,,,,,,,
1705,55G750,KOSPI,NHG750POSCO콜,,,,,,,
1706,55G751,KOSPI,NHG751POSCO풋,,,,,,,
1707,55G752,KOSPI,NHG752POSCO풋,,,,,,,
1708,55G753,KOSPI,NHG753POSCO풋,,,,,,,
1709,55G754,KOSPI,NHG754삼성전자콜,,,,,,,
1710,55G755,KOSPI,NHG755삼성전자콜,,,,,,,
1711,55G756,KOSPI,NHG756삼성전자콜,,,,,,,
1712,55G757,KOSPI,NHG757삼성전자콜,,,,,,,
1713,55G758,KOSPI,NHG758삼성전자콜,,,,,,,
1714,55G759,KOSPI,NHG759삼성전자콜,,,,,,,
1715,55G760,KOSPI,NHG760삼성전자콜,,,,,,,
1716,55G761,KOSPI,NHG761삼성전자콜,,,,,,,
1717,55G762,KOSPI,NHG762삼성전자풋,,,,,,,
1718,55G763,KOSPI,NHG763삼성전자풋,,,,,,,
1719,55G764,KOSPI,NHG764삼성전자풋,,,,,,,
1720,55G765,KOSPI,NHG765삼성전자풋,,,,,,,
1721,55G766,KOSPI,NHG766삼성전자풋,,,,,,,
1722,55G767,KOSPI,NHG767삼성전자풋,,,,,,,
1723,55G768,KOSPI,NHG768삼성전자풋,,,,,,,
1724,55G769,KOSPI,NHG769삼성전자풋,,,,,,,
1725,55G770,KOSPI,NHG770SK하이닉콜,,,,,,,
1726,55G771,KOSPI,NHG771SK하이닉콜,,,,,,,
1727,55G772,KOSPI,NHG772SK하이닉콜,,,,,,,
1728,55G773,KOSPI,NHG773SK하이닉콜,,,,,,,
1729,55G774,KOSPI,NHG774SK하이닉콜,,,,,,,
1730,55G775,KOSPI,NHG775SK하이닉콜,,,,,,,
1731,55G776,KOSPI,NHG776SK하이닉풋,,,,,,,
1732,55G777,KOSPI,NHG777SK하이닉풋,,,,,,,
1733,55G778,KOSPI,NHG778SK하이닉풋,,,,,,,
1734,55G779,KOSPI,NHG779SK하이닉풋,,,,,,,
1735,55G780,KOSPI,NHG780네이버콜,,,,,,,
1736,55G781,KOSPI,NHG781네이버콜,,,,,,,
1737,55G782,KOSPI,NHG782네이버콜,,,,,,,
1738,55G783,KOSPI,NHG783네이버콜,,,,,,,
1739,55G784,KOSPI,NHG784네이버풋,,,,,,,
1740,55G785,KOSPI,NHG785네이버풋,,,,,,,
1741,55G786,KOSPI,NHG786네이버풋,,,,,,,
1742,55G787,KOSPI,NHG787네이버풋,,,,,,,
1743,55G788,KOSPI,NHG788네이버풋,,,,,,,
1744,55G789,KOSPI,NHG789네이버풋,,,,,,,
1745,55G790,KOSPI,NHG790카카오콜,,,,,,,
1746,55G791,KOSPI,NHG791카카오콜,,,,,,,
1747,55G792,KOSPI,NHG792카카오콜,,,,,,,
1748,55G793,KOSPI,NHG793카카오콜,,,,,,,
1749,55G794,KOSPI,NHG794카카오콜,,,,,,,
1750,55G795,KOSPI,NHG795카카오풋,,,,,,,
1751,55G796,KOSPI,NHG796카카오풋,,,,,,,
1752,55G797,KOSPI,NHG797카카오풋,,,,,,,
1753,55G798,KOSPI,NHG798카카오풋,,,,,,,
1754,55G799,KOSPI,NHG799카카오풋,,,,,,,
1755,55G800,KOSPI,NHG800기아콜,,,,,,,
1756,55G801,KOSPI,NHG801기아콜,,,,,,,
1757,55G802,KOSPI,NHG802기아콜,,,,,,,
1758,55G803,KOSPI,NHG803기아콜,,,,,,,
1759,55G804,KOSPI,NHG804기아풋,,,,,,,
1760,55G805,KOSPI,NHG805기아풋,,,,,,,
1761,55G806,KOSPI,NHG806기아풋,,,,,,,
1762,55G807,KOSPI,NHG807기아풋,,,,,,,
1763,55G808,KOSPI,NHG808기아풋,,,,,,,
1764,55G809,KOSPI,NHG809LG화학콜,,,,,,,
1765,55G810,KOSPI,NHG810LG화학콜,,,,,,,
1766,55G811,KOSPI,NHG811LG화학콜,,,,,,,
1767,55G812,KOSPI,NHG812LG화학콜,,,,,,,
1768,55G813,KOSPI,NHG813LG화학콜,,,,,,,
1769,55G814,KOSPI,NHG814LG화학풋,,,,,,,
1770,55G815,KOSPI,NHG815LG화학풋,,,,,,,
1771,55G816,KOSPI,NHG816LG화학풋,,,,,,,
1772,55G817,KOSPI,NHG817LG화학풋,,,,,,,
1773,55G818,KOSPI,NHG818LG화학풋,,,,,,,
1774,55G819,KOSPI,NHG819삼성SDI콜,,,,,,,
1775,55G820,KOSPI,NHG820삼성SDI콜,,,,,,,
1776,55G821,KOSPI,NHG821삼성SDI콜,,,,,,,
1777,55G822,KOSPI,NHG822삼성SDI콜,,,,,,,
1778,55G823,KOSPI,NHG823삼성SDI풋,,,,,,,
1779,55G824,KOSPI,NHG824삼성SDI풋,,,,,,,
1780,55G825,KOSPI,NHG825삼성SDI풋,,,,,,,
1781,55G826,KOSPI,NHG826삼성SDI풋,,,,,,,
1782,55G827,KOSPI,NHG827삼성SDI풋,,,,,,,
1783,55G828,KOSPI,NHG828POSCO풋,,,,,,,
1784,55G829,KOSPI,NHG829POSCO풋,,,,,,,
1785,55G830,KOSPI,NHG830POSCO풋,,,,,,,
1786,55G831,KOSPI,NHG831POSCO풋,,,,,,,
1787,55G832,KOSPI,NHG832POSCO풋,,,,,,,
1788,55G833,KOSPI,NHG833삼성물산풋,,,,,,,
1789,55G834,KOSPI,NHG834삼성물산풋,,,,,,,
1790,55G835,KOSPI,NHG835삼성물산풋,,,,,,,
1791,55G836,KOSPI,NHG836삼성물산풋,,,,,,,
1792,55G837,KOSPI,NHG837삼성물산풋,,,,,,,
1793,55G838,KOSPI,NHG838삼성물산풋,,,,,,,
1794,55G839,KOSPI,NHG839삼성물산풋,,,,,,,
1795,55G840,KOSPI,NHG840삼성물산풋,,,,,,,
1796,181710,KOSPI,NHN,소프트웨어 개발 및 공급업,한게임,2013-08-29,12월,정우진,http://www.nhn.com,경기도
1797,104200,KOSDAQ,NHN벅스,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",2009-10-06,12월,왕문주,http://www.bugs.co.kr,경기도
1798,060250,KOSDAQ,NHN한국사이버결제,기타 정보 서비스업,전자결제서비스업,2002-01-08,12월,박준석,http://www.kcp.co.kr,서울특별시
1799,005940,KOSPI,NH투자증권,금융 지원 서비스업,"증권업,종합금융",1975-09-30,12월,정영채,http://www.nhqv.com,서울특별시
1800,005945,KOSPI,NH투자증권우,,,,,,,
